"Fecha","Territorio","Fallecimientos_positivos","Fallecimientos_todos","https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9","A. sanitarias. Muertes diarias POSITIVOS Alt Pirineu i Aran","Lleida","Camp de Tarragona","Terres de l'Ebre","Girona","Catalunya Central","Metropolità Sud","Metropolità Nord","Barcelona Ciutat","Á. sanitarias. Muertes diarias POSITIVOS EPIDEMIOLÓGICO Alt Pirineu i Aran","Lleida","Camp de Tarragona","Terres de l'Ebre","Girona","Catalunya Central","Metropolità Sud","Metropolità Nord","Barcelona Ciutat","Á. sanitarias. Muertes diarias POSITIVOS POR TEST RÁPIDO Alt Pirineu i Aran","Lleida","Camp de Tarragona","Terres de l'Ebre","Girona","Catalunya Central","Metropolità Sud","Metropolità Nord","Barcelona Ciutat","Á. sanitarias. Muertes diarias SOSPECHOSOS Alt Pirineu i Aran","Lleida","Camp de Tarragona","Terres de l'Ebre","Girona","Catalunya Central","Metropolità Sud","Metropolità Nord","Barcelona Ciutat","Áreas sanitarias. Muertes acumuladas. Solo casos positivos Alt Pirineu i Aran","Lleida","Camp de Tarragona","Terres de l'Ebre","Girona","Catalunya Central","Metropolità Sud","Metropolità Nord","Barcelona Ciutat","Provincias. Muertes acumuladas. Solo casos positivos Lleida","Tarragona","Girona","Barcelona","acumulados sospechoso Lleida","Tarragona","Girona","Barcelona","Provincias. Muertes acumuladas totales (positivos+sospechosos). Comprobación Lleida","Tarragona","Girona","Barcelona",""
"11/03/20","Cataluña","7","20","","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","2","2","1","2","0","0","0","7","1","0","0","12","1","0","0","19",""
"12/03/20","Cataluña","12","35","","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","5","0","0","0","0","0","4","3","2","3","0","0","0","12","1","0","0","22","1","0","0","34",""
"13/03/20","Cataluña","21","64","","0","0","0","0","0","0","2","1","3","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","1","8","0","0","0","0","0","5","7","3","6","0","0","0","21","1","0","0","42","1","0","0","63",""
"14/03/20","Cataluña","37","108","","0","0","0","0","0","2","2","1","7","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","1","19","0","0","0","0","0","8","10","6","13","0","0","0","37","1","0","0","70","1","0","0","107",""
"15/03/20","Cataluña","43","152","","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","2","26","0","0","0","0","0","11","11","6","15","0","0","0","43","1","0","0","108","1","0","0","151",""
"16/03/20","Cataluña","62","196","","0","1","1","0","0","5","0","3","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","1","18","0","1","1","0","0","19","11","9","21","1","1","0","60","1","0","0","133","2","1","0","193",""
"17/03/20","Cataluña","83","250","","0","0","0","0","1","2","2","5","6","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","20","1","1","1","0","2","23","13","15","27","2","1","2","78","1","0","0","166","3","1","2","244",""
"18/03/20","Cataluña","126","330","","0","1","0","0","0","7","7","7","17","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","9","2","21","1","2","1","0","3","30","20","25","44","3","1","3","119","1","0","0","203","4","1","3","322",""
"19/03/20","Cataluña","179","413","","0","0","0","1","0","5","11","22","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","5","3","15","1","2","1","1","3","36","31","48","56","3","2","3","171","2","0","0","232","5","2","3","403",""
"20/03/20","Cataluña","253","511","","0","0","1","0","5","12","13","16","20","0","0","0","0","0","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","9","5","1","7","1","2","2","1","8","49","47","65","78","3","3","8","239","2","1","1","254","5","4","9","493",""
"21/03/20","Cataluña","339","632","","0","0","0","0","5","15","14","22","26","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","7","6","13","1","2","2","1","14","65","61","87","106","3","3","14","319","2","1","2","288","5","4","16","607",""
"22/03/20","Cataluña","440","779","","0","1","2","0","3","8","17","29","31","0","0","0","0","4","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","9","4","22","1","3","4","1","21","75","78","120","137","4","5","21","410","2","1","4","332","6","6","25","742",""
"23/03/20","Cataluña","567","978","","1","3","2","0","3","13","26","35","35","0","1","0","0","4","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","10","6","38","2","7","6","1","28","88","104","158","173","9","7","28","523","2","1","7","401","11","8","35","924",""
"24/03/20","Cataluña","706","1204","","1","2","3","0","5","18","26","32","46","0","0","0","0","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","14","22","11","37","3","9","9","1","34","108","130","193","219","12","10","34","650","4","2","7","485","16","12","41","1135",""
"25/03/20","Cataluña","883","1464","","0","5","5","1","10","23","36","38","48","0","0","0","0","1","1","1","7","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","16","11","10","43","3","14","14","2","45","132","167","238","268","17","16","45","805","5","2","9","565","22","18","54","1370",""
"26/03/20","Cataluña","1065","1744","","0","8","4","0","7","23","36","43","48","1","1","1","0","2","1","1","5","1","0","0","0","0","0","0","0","0","0","0","2","1","0","6","12","15","17","45","4","23","19","2","54","156","204","286","317","27","21","54","963","7","3","15","654","34","24","69","1617",""
"27/03/20","Cataluña","1271","2070","","1","8","8","0","9","28","35","41","60","0","0","0","0","4","4","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6","18","22","27","46","5","31","27","2","67","188","243","330","378","36","29","67","1139","7","4","21","767","43","33","88","1906",""
"28/03/20","Cataluña","1469","2387","","0","3","4","0","11","16","37","42","77","0","0","0","0","0","2","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","1","5","19","26","22","45","5","34","31","2","78","206","283","375","455","39","33","78","1319","8","5","26","879","47","38","104","2198",""
"29/03/20","Cataluña","1667","2719","","2","4","7","1","17","18","34","41","57","1","0","0","0","1","2","4","9","0","0","0","0","0","0","0","0","0","0","0","3","4","1","4","16","25","22","59","8","38","38","3","96","226","321","425","512","46","41","96","1484","11","10","30","1001","57","51","126","2485",""
"30/03/20","Cataluña","1894","3121","","1","3","9","1","9","21","44","66","60","0","0","0","0","2","2","2","7","0","0","0","0","0","0","0","0","0","0","1","0","5","1","4","17","30","47","70","9","41","47","4","107","249","367","498","572","50","51","107","1686","12","16","34","1165","62","67","141","2851",""
"31/03/20","Cataluña","2099","3494","","0","7","11","1","6","18","41","50","55","0","0","0","0","2","2","1","8","3","0","0","0","0","0","0","0","0","0","0","0","4","1","11","24","27","34","67","9","48","58","5","115","269","409","556","630","57","63","115","1864","12","21","45","1317","69","84","160","3181",""
"01/04/20","Cataluña","2304","3838","","4","4","3","0","15","37","32","37","58","0","0","0","0","1","7","2","4","1","0","0","0","0","0","0","0","0","0","0","0","2","3","3","15","28","31","57","13","52","61","5","131","313","443","597","689","65","66","131","2042","12","26","48","1448","77","92","179","3490",""
"02/04/20","Cataluña","2500","4217","","1","7","7","2","8","30","37","50","44","0","0","0","0","3","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","4","2","9","19","31","46","72","14","59","68","7","142","344","481","652","733","73","75","142","2210","12","32","57","1616","85","107","199","3826",""
"03/04/20","Cataluña","2684","4590","","2","2","4","1","13","20","43","42","40","0","0","2","0","3","3","1","7","1","0","0","0","0","0","0","0","0","0","0","1","6","2","7","22","34","43","74","16","61","74","8","158","367","525","701","774","77","82","158","2367","13","40","64","1789","90","122","222","4156",""
"04/04/20","Cataluña","2870","4933","","0","2","3","1","17","22","37","45","38","0","0","2","0","2","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","2","1","8","12","37","32","65","16","63","79","9","177","389","564","761","812","79","88","177","2526","13","43","72","1935","92","131","249","4461",""
"05/04/20","Cataluña","3031","5276","","0","2","2","1","6","16","32","41","45","0","0","0","0","4","4","1","7","0","0","0","0","0","0","0","0","0","0","2","0","5","1","6","20","37","41","70","16","65","81","10","187","409","597","809","857","81","91","187","2672","15","49","78","2103","96","140","265","4775",""
"06/04/20","Cataluña","3218","5618","","0","9","11","0","9","12","38","54","43","0","0","1","0","3","0","1","6","0","0","0","0","0","0","0","0","0","0","1","2","1","1","2","23","25","34","66","16","74","93","10","199","421","636","869","900","90","103","199","2826","18","51","80","2251","108","154","279","5077",""
"07/04/20","Cataluña","3391","5972","","1","3","9","1","12","19","29","39","47","0","0","1","0","6","1","1","4","0","0","0","0","0","0","0","0","0","0","0","2","1","0","9","15","30","35","89","17","77","103","11","217","441","666","912","947","94","114","217","2966","20","52","89","2420","114","166","306","5386",""
"08/04/20","Cataluña","3579","6307","","0","2","11","0","11","22","47","41","40","2","0","1","0","2","1","2","4","1","0","0","1","0","0","0","0","0","0","0","2","1","1","7","22","26","20","68","19","79","116","11","230","464","715","957","988","98","127","230","3124","22","54","96","2556","120","181","326","5680",""
"09/04/20","Cataluña","3760","6652","","0","2","17","0","8","10","48","39","42","0","0","1","0","4","2","4","4","0","0","0","0","0","0","0","0","0","0","1","0","1","0","11","26","27","36","62","19","81","134","11","242","476","767","1000","1030","100","145","242","3273","23","55","107","2707","123","200","349","5980",""
"10/04/20","Cataluña","3931","6960","","1","3","8","0","8","14","42","45","32","0","0","1","0","1","1","2","8","5","0","0","0","0","0","0","0","0","0","0","0","3","1","8","17","27","24","57","20","84","143","11","251","491","811","1053","1067","104","154","251","3422","23","59","115","2832","127","213","366","6254",""
"11/04/20","Cataluña","4103","7273","","1","4","3","1","7","16","30","46","42","0","1","2","0","3","2","3","8","2","0","1","0","0","0","0","0","0","0","0","3","0","0","4","17","24","32","61","21","90","148","12","261","509","844","1107","1111","111","160","261","3571","26","59","119","2966","137","219","380","6537",""
"12/04/20","Cataluña","4254","7571","","0","5","3","0","15","13","23","30","47","0","1","1","0","1","1","0","9","1","0","0","0","0","0","0","0","1","0","0","0","3","0","4","20","25","21","74","21","96","152","12","277","523","867","1147","1159","117","164","277","3696","26","62","123","3106","143","226","400","6802",""
"13/04/20","Cataluña","4386","7818","","0","3","9","0","7","10","25","39","28","0","0","2","0","1","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","25","13","22","47","21","99","163","12","285","536","895","1188","1187","120","175","285","3806","26","67","126","3213","146","242","411","7019",""
"14/04/20","Cataluña","4531","8089","","1","3","13","1","7","9","29","27","37","0","0","4","0","1","3","0","3","1","0","0","2","0","0","0","0","4","0","1","1","3","1","7","16","14","20","63","22","102","182","13","293","548","924","1222","1225","124","195","293","3919","28","71","133","3326","152","266","426","7245",""
"15/04/20","Cataluña","4671","8326","","0","0","5","0","6","12","30","35","39","0","0","2","0","2","0","1","3","0","0","1","1","0","0","0","0","2","1","0","0","2","0","3","17","20","17","38","22","103","190","13","301","560","955","1262","1265","125","203","301","4042","28","73","136","3418","153","276","437","7460",""
"16/04/20","Cataluña","4812","8580","","0","2","12","0","5","16","15","45","31","0","0","2","0","1","0","2","3","0","0","0","2","0","3","0","0","0","2","0","1","1","0","3","14","20","28","46","22","105","206","13","310","576","972","1310","1298","127","219","310","4156","29","74","139","3526","156","293","449","7682",""
"17/04/20","Cataluña","4965","8820","","0","3","4","1","17","16","28","29","39","0","0","0","0","2","2","2","1","0","0","1","0","0","2","0","0","4","2","1","0","2","0","2","8","24","13","37","22","109","210","14","331","594","1002","1344","1339","131","224","331","4279","30","76","141","3608","161","300","472","7887",""
"18/04/20","Cataluña","5100","9021","","1","4","3","0","13","16","21","29","29","0","0","2","0","2","5","1","1","1","0","0","0","0","1","0","1","3","2","0","0","1","0","7","10","15","9","24","23","113","215","14","347","615","1025","1377","1371","136","229","347","4388","30","77","148","3666","166","306","495","8054",""
"19/04/20","Cataluña","5230","9217","","0","4","3","0","2","18","23","32","34","0","0","3","0","0","1","2","2","0","0","0","0","0","1","0","1","2","2","0","1","2","1","2","8","14","11","27","23","117","221","14","350","634","1051","1413","1407","140","235","350","4505","31","80","150","3726","171","315","500","8231",""
"20/04/20","Cataluña","5337","9394","","0","8","5","0","8","6","22","29","22","0","0","0","0","1","1","1","1","0","0","0","0","0","2","0","0","0","1","0","1","2","3","1","11","11","10","31","23","125","226","14","361","641","1074","1443","1430","148","240","361","4588","32","85","151","3789","180","325","512","8377",""
"21/04/20","Cataluña","5456","9585","","0","6","5","0","4","4","26","22","34","0","0","3","0","1","1","3","5","0","0","0","0","0","1","0","0","2","2","0","1","2","0","5","12","20","7","25","23","131","234","14","367","646","1103","1472","1466","154","248","367","4687","33","87","156","3853","187","335","523","8540",""
"22/04/20","Cataluña","5558","9727","","0","5","3","0","13","7","18","23","24","0","0","3","0","1","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","2","7","9","5","16","23","136","241","14","381","654","1123","1496","1490","159","255","381","4763","33","88","158","3890","192","343","539","8653",""
"23/04/20","Cataluña","5645","9848","","0","4","5","0","5","5","21","23","20","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","2","5","4","11","11","23","140","246","14","389","659","1145","1519","1510","163","260","389","4833","33","89","160","3921","196","349","549","8754",""
"24/04/20","Cataluña","5743","9994","","0","3","3","0","9","10","16","19","32","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","2","0","0","2","1","5","13","5","9","13","23","144","249","14","399","670","1162","1538","1544","167","263","399","4914","33","92","165","3961","200","355","564","8875",""
"25/04/20","Cataluña","5832","10118","","0","0","3","0","8","7","16","15","30","0","0","1","0","1","1","0","0","0","0","0","0","0","2","1","1","2","1","0","1","3","0","2","3","10","7","9","23","144","253","14","410","679","1179","1555","1575","167","267","410","4988","34","95","167","3990","201","362","577","8978",""
"26/04/20","Cataluña","5919","10245","","0","1","0","0","11","9","12","19","25","0","0","0","0","2","3","1","1","0","0","0","0","0","1","0","0","0","2","0","2","2","1","1","4","6","10","14","23","145","253","14","424","691","1192","1575","1602","168","267","424","5060","36","98","168","4024","204","365","592","9084",""
"27/04/20","Cataluña","5992","10349","","0","1","6","1","7","7","15","14","16","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2","1","0","1","1","0","0","4","8","5","12","23","146","259","15","431","698","1208","1593","1619","169","274","431","5118","37","99","168","4053","206","373","599","9171",""
"28/04/20","Cataluña","6077","10462","","0","3","1","0","10","10","7","18","29","0","0","2","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","2","1","4","4","7","8","23","149","262","15","441","709","1216","1612","1650","172","277","441","5187","38","102","169","4076","210","379","610","9263",""
"29/04/20","Cataluña","6156","10565","","0","0","1","0","4","11","11","22","21","0","0","0","0","1","0","2","1","0","0","0","0","0","1","0","3","0","1","0","0","0","0","2","3","6","5","8","23","149","263","15","447","720","1232","1635","1672","172","278","447","5259","38","102","171","4098","210","380","618","9357",""
"30/04/20","Cataluña","6227","10656","","0","0","4","0","7","8","12","20","16","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","2","6","10","23","149","267","15","455","728","1246","1656","1688","172","282","455","5318","38","103","171","4117","210","385","626","9435",""
"01/05/20","Cataluña","6290","10741","","0","3","1","0","7","3","16","8","22","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","2","4","5","9","23","152","268","15","462","731","1263","1665","1711","175","283","462","5370","39","103","172","4137","214","386","634","9507",""
"02/05/20","Cataluña","6349","10827","","0","0","0","0","6","3","11","16","18","0","0","1","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","2","6","7","9","23","152","269","15","469","734","1275","1683","1729","175","284","469","5421","39","103","175","4161","214","387","644","9582",""
"03/05/20","Cataluña","6410","10913","","0","2","0","0","11","7","13","12","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","2","4","4","12","23","154","269","15","480","741","1288","1698","1742","177","284","480","5469","39","103","178","4183","216","387","658","9652",""
"04/05/20","Cataluña","6460","10985","","0","2","3","0","7","5","4","12","16","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","0","2","5","1","2","8","23","156","272","15","488","746","1292","1710","1758","179","287","488","5506","40","106","180","4199","219","393","668","9705",""
"05/05/20","Cataluña","6519","11067","","0","1","1","0","10","7","10","11","16","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","6","3","10","23","157","273","15","498","753","1303","1723","1774","180","288","498","5553","40","107","182","4219","220","395","680","9772",""
"06/05/20","Cataluña","6558","11140","","0","0","1","0","4","4","7","7","11","0","0","1","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","3","9","9","9","23","157","275","15","503","757","1312","1731","1785","180","290","503","5585","40","109","184","4249","220","399","687","9834",""
"07/05/20","Cataluña","6609","11209","","0","0","1","0","12","2","6","11","15","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","5","4","5","3","23","157","277","15","515","759","1319","1743","1801","180","292","515","5622","40","109","185","4266","220","401","700","9888",""
"08/05/20","Cataluña","6646","11259","","0","0","4","0","2","8","4","11","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","7","23","157","281","15","517","767","1325","1754","1807","180","296","517","5653","41","109","186","4277","221","405","703","9930",""
"09/05/20","Cataluña","6672","11298","","0","0","0","0","3","2","2","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","5","1","5","23","157","281","15","521","770","1327","1762","1816","180","296","521","5675","41","109","187","4289","221","405","708","9964",""
"10/05/20","Cataluña","6703","11346","","0","0","0","0","4","6","6","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","1","3","3","9","23","157","281","15","525","778","1333","1772","1819","180","296","525","5702","41","109","188","4305","221","405","713","10007",""
"11/05/20","Cataluña","6743","11397","","0","0","1","0","6","2","7","7","14","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","2","3","3","23","157","283","15","531","780","1340","1780","1834","180","298","531","5734","41","110","188","4315","221","408","719","10049",""
"12/05/20","Cataluña","6767","11431","","0","0","1","0","2","1","4","7","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","4","23","157","285","15","533","781","1344","1787","1842","180","300","533","5754","42","110","189","4323","222","410","722","10077",""
"13/05/20","Cataluña","6769","11434","","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","23","157","285","15","535","781","1344","1787","1842","180","300","535","5754","42","110","190","4323","222","410","725","10077",""
"14/05/20","Cataluña","6769","11434","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","0","0","0","0","0","0","0","0","23","157","285","15","535","781","1344","1787","1842","180","300","535","5754","42","110","190","4323","222","410","725","10077","NO DATOS - POWERBI DESACTIVADO"
"15/05/20","Cataluña","6809","11477","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","13","0","0","-7","0","-1","-1","-1","23","158","285","15","539","784","1352","1801","1852","181","300","539","5789","55","110","183","4320","236","410","722","10109","https://govern.cat/govern/docs/2020/05/15/23/16/d1fe5533-f52c-4611-92f3-b052b4ea766c.pdf"
"16/05/20","Cataluña","6833","11513","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","1","1","0","2","3","2","2","1","23","158","286","15","540","785","1358","1806","1862","181","301","540","5811","56","111","185","4328","237","412","725","10139","https://govern.cat/govern/docs/2020/05/16/22/13/95e3a1b3-6b44-4989-b3d8-68d445097ca0.pdf"
"17/05/20","Cataluña","6860","11555","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","1","1","0","1","8","2","2","0","23","158","286","15","542","786","1367","1813","1870","181","301","542","5836","57","112","186","4340","238","413","728","10176","https://govern.cat/govern/docs/2020/05/17/21/46/f841280a-8493-43e2-b266-255c1fa09c12.pdf"
"18/05/20","Cataluña","6851","11666","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","2","-1","0","0","61","1","8","49","23","158","287","15","544","792","1369","1828","1835","181","302","544","5824","59","111","186","4459","240","413","730","10283","https://govern.cat/govern/docs/2020/05/18/23/23/be0ccb3d-2b5b-4977-b2df-52742a8e3c13.pdf"
"19/05/20","Cataluña","6891","11698","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","-14","3","0","14","-3","-1","24","-31","23","159","285","15","544","800","1378","1814","1873","182","300","544","5865","45","114","200","4448","227","414","744","10313","https://govern.cat/govern/docs/2020/05/20/00/10/c72d6f3d-7eb2-4581-aebb-d7794aeb99a2.pdf"
"20/05/20","Cataluña","6903","11714","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","0","0","0","0","-26","21","9","0","23","159","285","15","545","790","1402","1821","1863","182","300","545","5876","45","114","200","4452","227","414","745","10328","https://govern.cat/govern/docs/2020/05/21/00/21/0e0c8d04-b526-4a91-8d7c-847dd9095828.pdf"
"21/05/20","Cataluña","6946","11757","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","0","-2","0","0","-7","3","4","2","23","160","288","15","547","804","1406","1826","1877","183","303","547","5913","45","112","200","4454","228","415","747","10367","https://govern.cat/govern/docs/2020/05/21/23/33/7e48a4fb-d256-4ce6-9a30-f9fc85d92c4b.pdf"
"22/05/20","Cataluña","7015","11791","","0","","","0","","","","","","0","","","0","","","","","","0","","","0","","","","","","0","0","0","0","1","-34","1","1","-4","23","161","288","15","549","843","1410","1837","1889","184","303","549","5979","45","112","201","4418","229","415","750","10397","https://govern.cat/govern/docs/2020/05/22/22/59/27199681-70ca-4cab-ae5e-80da14e22f21.pdf"
"23/05/20","Cataluña","7042","11826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","2","3","3","0","23","162","290","15","551","846","1413","1844","1898","185","305","551","6001","45","112","201","4426","230","417","752","10427","https://govern.cat/govern/docs/2020/05/24/12/02/c14426fc-53a5-4cef-a194-fb57ebce99e2.pdf"
"24/05/20","Cataluña","7055","11839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","23","163","292","15","553","846","1415","1845","1903","186","307","553","6009","45","112","201","4426","231","419","754","10435","https://govern.cat/govern/docs/2020/05/24/22/59/77b9d851-82ce-4d05-a12a-22cbcbd842d7.pdf"
