"date","region_code","region","country","population","cases_registered","PCR","TestAc","cases_per_100000","intensive_care","intensive_care_per_100000","deceassed","deceassed_per_100000","recovered","recovered_per_100000","hospitalized","hospitalized_per_100000"
2020-03-31,1,"Andalucía","Spain",8414240,6379,6379,NA,75.81,260,3.09,308,3.66,182,2.16,3147,37.4
2020-04-01,1,"Andalucía","Spain",8414240,6957,6957,NA,82.68,280,3.33,343,4.08,228,2.71,3444,40.93
2020-04-02,1,"Andalucía","Spain",8414240,7353,7353,NA,87.39,338,4.02,376,4.47,258,3.07,3673,43.65
2020-04-03,1,"Andalucía","Spain",8414240,7847,7847,NA,93.26,364,4.33,426,5.06,463,5.5,3896,46.3
2020-04-04,1,"Andalucía","Spain",8414240,8279,8279,NA,98.39,474,5.63,470,5.59,665,7.9,4107,48.81
2020-04-05,1,"Andalucía","Spain",8414240,8559,8559,NA,101.72,489,5.81,491,5.84,798,9.48,4227,50.24
2020-04-06,1,"Andalucía","Spain",8414240,8743,8743,NA,103.91,499,5.93,528,6.28,900,10.7,4335,51.52
2020-04-07,1,"Andalucía","Spain",8414240,8973,8973,NA,106.64,520,6.18,605,7.19,1041,12.37,4463,53.04
2020-04-08,1,"Andalucía","Spain",8414240,9234,9234,NA,109.74,538,6.39,652,7.75,1193,14.18,4599,54.66
2020-04-09,1,"Andalucía","Spain",8414240,9482,9482,NA,112.69,582,6.92,691,8.21,1437,17.08,4715,56.04
2020-04-10,1,"Andalucía","Spain",8414240,9682,9682,NA,115.07,602,7.15,737,8.76,1630,19.37,4808,57.14
2020-04-11,1,"Andalucía","Spain",8414240,9976,9976,NA,118.56,619,7.36,799,9.5,1838,21.84,4950,58.83
2020-04-12,1,"Andalucía","Spain",8414240,10063,10063,NA,119.59,621,7.38,815,9.69,1967,23.38,4993,59.34
2020-04-13,1,"Andalucía","Spain",8414240,10171,10171,NA,120.88,631,7.5,836,9.94,2032,24.15,5054,60.06
2020-04-14,1,"Andalucía","Spain",8414240,10394,10394,NA,123.53,665,7.9,865,10.28,2224,26.43,5147,61.17
2020-04-15,1,"Andalucía","Spain",8414240,10775,10559,216,128.06,671,7.97,912,10.84,2634,31.3,5226,62.11
2020-04-16,1,"Andalucía","Spain",8414240,11021,10638,383,130.98,675,8.02,940,11.17,2790,33.16,5298,62.96
2020-04-17,1,"Andalucía","Spain",8414240,11172,10738,434,132.77,677,8.05,967,11.49,2948,35.04,5341,63.48
2020-04-18,1,"Andalucía","Spain",8414240,11393,10902,491,135.4,687,8.16,993,11.8,3116,37.03,5424,64.46
2020-04-19,1,"Andalucía","Spain",8414240,11523,10996,527,136.95,690,8.2,1013,12.04,3229,38.38,5473,65.04
2020-04-20,1,"Andalucía","Spain",8414240,11657,11104,553,138.54,692,8.22,1017,12.09,3411,40.54,5509,65.47
2020-04-21,1,"Andalucía","Spain",8414240,11889,11235,654,141.3,696,8.27,1050,12.48,3569,42.42,5565,66.14
2020-04-22,1,"Andalucía","Spain",8414240,12205,11368,837,145.05,702,8.34,1079,12.82,3847,45.72,5616,66.74
2020-04-23,1,"Andalucía","Spain",8414240,12463,11500,963,148.12,714,8.49,1107,13.16,3992,47.44,5675,67.45
2020-04-24,1,"Andalucía","Spain",8414240,12792,11663,1129,152.03,717,8.52,1131,13.44,4295,51.04,5715,67.92
2020-04-25,1,"Andalucía","Spain",8414240,12991,11731,1260,154.39,716,8.51,1145,13.61,4741,56.34,5747,68.3
2020-04-26,1,"Andalucía","Spain",8414240,13128,11807,1321,156.02,720,8.56,1157,13.75,4890,58.12,5767,68.54
2020-04-27,1,"Andalucía","Spain",8414240,13218,11859,1359,157.09,721,8.57,1168,13.88,5039,59.89,5792,68.84
2020-04-28,1,"Andalucía","Spain",8414240,13469,11941,1528,160.07,722,8.58,1188,14.12,5272,62.66,5831,69.3
2020-04-29,1,"Andalucía","Spain",8414240,13656,11981,1675,162.3,721,8.57,1207,14.34,5710,67.86,5873,69.8
2020-04-30,1,"Andalucía","Spain",8414240,13914,12094,1820,165.36,729,8.66,1238,14.71,6334,75.28,5935,70.54
2020-05-01,1,"Andalucía","Spain",8414240,14163,12140,2023,168.32,735,8.74,1253,14.89,6821,81.06,5961,70.84
2020-05-02,1,"Andalucía","Spain",8414240,14287,12175,2112,169.8,736,8.75,1256,14.93,6897,81.97,5961,70.84
2020-05-03,1,"Andalucía","Spain",8414240,14349,12194,2155,170.53,738,8.77,1263,15.01,7021,83.44,5973,70.99
2020-05-04,1,"Andalucía","Spain",8414240,14394,12210,2184,171.07,738,8.77,1267,15.06,7230,85.93,5983,71.11
2020-02-20,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,2,"Aragón","Spain",1319291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,2,"Aragón","Spain",1319291,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,2,"Aragón","Spain",1319291,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,2,"Aragón","Spain",1319291,1,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,2,"Aragón","Spain",1319291,6,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,2,"Aragón","Spain",1319291,11,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,2,"Aragón","Spain",1319291,11,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,2,"Aragón","Spain",1319291,13,NA,NA,0.99,3,0.23,3,0.23,NA,NA,NA,NA
2020-03-09,2,"Aragón","Spain",1319291,38,NA,NA,2.88,3,0.23,4,0.3,0,0,NA,NA
2020-03-10,2,"Aragón","Spain",1319291,45,NA,NA,3.41,3,0.23,4,0.3,0,0,22,1.67
2020-03-11,2,"Aragón","Spain",1319291,64,NA,NA,4.85,3,0.23,6,0.45,0,0,28,2.12
2020-03-12,2,"Aragón","Spain",1319291,80,NA,NA,6.06,3,0.23,7,0.53,0,0,30,2.27
2020-03-13,2,"Aragón","Spain",1319291,121,NA,NA,9.17,5,0.38,7,0.53,0,0,42,3.18
2020-03-14,2,"Aragón","Spain",1319291,147,NA,NA,11.14,5,0.38,7,0.53,0,0,59,4.47
2020-03-15,2,"Aragón","Spain",1319291,174,NA,NA,13.19,7,0.53,11,0.83,0,0,64,4.85
2020-03-16,2,"Aragón","Spain",1319291,207,NA,NA,15.69,9,0.68,12,0.91,0,0,74,5.61
2020-03-17,2,"Aragón","Spain",1319291,226,NA,NA,17.13,9,0.68,13,0.99,0,0,81,6.14
2020-03-18,2,"Aragón","Spain",1319291,281,NA,NA,21.3,14,1.06,15,1.14,0,0,101,7.66
2020-03-19,2,"Aragón","Spain",1319291,360,NA,NA,27.29,28,2.12,17,1.29,0,0,127,9.63
2020-03-20,2,"Aragón","Spain",1319291,424,NA,NA,32.14,33,2.5,22,1.67,0,0,192,14.55
2020-03-21,2,"Aragón","Spain",1319291,532,NA,NA,40.32,45,3.41,24,1.82,3,0.23,241,18.27
2020-03-22,2,"Aragón","Spain",1319291,638,NA,NA,48.36,52,3.94,32,2.43,30,2.27,298,22.59
2020-03-23,2,"Aragón","Spain",1319291,758,NA,NA,57.46,66,5,37,2.8,3,0.23,384,29.11
2020-03-24,2,"Aragón","Spain",1319291,907,NA,NA,68.75,75,5.68,40,3.03,4,0.3,459,34.79
2020-03-25,2,"Aragón","Spain",1319291,1116,NA,NA,84.59,93,7.05,48,3.64,4,0.3,562,42.6
2020-03-26,2,"Aragón","Spain",1319291,1338,NA,NA,101.42,114,8.64,58,4.4,8,0.61,693,52.53
2020-03-27,2,"Aragón","Spain",1319291,1592,NA,NA,120.67,124,9.4,93,7.05,8,0.61,835,63.29
2020-03-28,2,"Aragón","Spain",1319291,1858,NA,NA,140.83,124,9.4,104,7.88,8,0.61,835,63.29
2020-03-29,2,"Aragón","Spain",1319291,2078,NA,NA,157.51,156,11.82,106,8.03,174,13.19,1094,82.92
2020-03-30,2,"Aragón","Spain",1319291,2272,NA,NA,172.21,165,12.51,138,10.46,204,15.46,1176,89.14
2020-03-31,2,"Aragón","Spain",1319291,2491,NA,NA,188.81,168,12.73,169,12.81,257,19.48,1234,93.54
2020-04-01,2,"Aragón","Spain",1319291,2700,NA,NA,204.66,178,13.49,200,15.16,320,24.26,1320,100.05
2020-04-02,2,"Aragón","Spain",1319291,2889,NA,NA,218.98,180,13.64,224,16.98,378,28.65,1431,108.47
2020-04-03,2,"Aragón","Spain",1319291,3078,NA,NA,233.31,190,14.4,251,19.03,440,33.35,1505,114.08
2020-04-04,2,"Aragón","Spain",1319291,3232,NA,NA,244.98,233,17.66,270,20.47,537,40.7,1588,120.37
2020-04-05,2,"Aragón","Spain",1319291,3347,NA,NA,253.7,237,17.96,284,21.53,565,42.83,1637,124.08
2020-04-06,2,"Aragón","Spain",1319291,3449,NA,NA,261.43,247,18.72,312,23.65,578,43.81,1663,126.05
2020-04-07,2,"Aragón","Spain",1319291,3549,NA,NA,269.01,255,19.33,349,26.45,659,49.95,1716,130.07
2020-04-08,2,"Aragón","Spain",1319291,3685,NA,NA,279.32,261,19.78,385,29.18,718,54.42,1765,133.78
2020-04-09,2,"Aragón","Spain",1319291,3831,NA,NA,290.38,263,19.93,409,31,797,60.41,1822,138.1
2020-04-10,2,"Aragón","Spain",1319291,3969,NA,NA,300.84,266,20.16,425,32.21,888,67.31,1860,140.98
2020-04-11,2,"Aragón","Spain",1319291,4070,NA,NA,308.5,272,20.62,450,34.11,934,70.8,1901,144.09
2020-04-12,2,"Aragón","Spain",1319291,4187,NA,NA,317.37,274,20.77,464,35.17,946,71.71,1938,146.9
2020-04-13,2,"Aragón","Spain",1319291,4245,NA,NA,321.76,280,21.22,492,37.29,963,72.99,1966,149.02
2020-04-14,2,"Aragón","Spain",1319291,4338,NA,NA,328.81,282,21.38,514,38.96,1012,76.71,2006,152.05
2020-04-15,2,"Aragón","Spain",1319291,4566,4411,155,346.09,291,22.06,543,41.16,1087,82.39,2108,159.78
2020-04-16,2,"Aragón","Spain",1319291,4664,4489,175,353.52,240,18.19,562,42.6,1121,84.97,2151,163.04
2020-04-17,2,"Aragón","Spain",1319291,4761,4551,210,360.88,243,18.42,601,45.55,1121,84.97,2180,165.24
2020-04-18,2,"Aragón","Spain",1319291,4831,4608,223,366.18,246,18.65,619,46.92,1175,89.06,2216,167.97
2020-04-19,2,"Aragón","Spain",1319291,4886,4654,232,370.35,248,18.8,637,48.28,1178,89.29,2244,170.09
2020-04-20,2,"Aragón","Spain",1319291,4938,4684,254,374.29,250,18.95,643,48.74,1182,89.59,2271,172.14
2020-04-21,2,"Aragón","Spain",1319291,5054,4761,293,383.08,252,19.1,656,49.72,1530,115.97,2304,174.64
2020-04-22,2,"Aragón","Spain",1319291,5237,4833,404,396.96,253,19.18,681,51.62,1680,127.34,2340,177.37
2020-04-23,2,"Aragón","Spain",1319291,5295,4867,428,401.35,254,19.25,695,52.68,1781,135,2359,178.81
2020-04-24,2,"Aragón","Spain",1319291,5382,4922,460,407.95,255,19.33,709,53.74,1929,146.21,2372,179.79
2020-04-25,2,"Aragón","Spain",1319291,5456,4955,501,413.56,257,19.48,712,53.97,1960,148.56,2395,181.54
2020-04-26,2,"Aragón","Spain",1319291,5504,4985,519,417.19,257,19.48,726,55.03,2010,152.35,2403,182.14
2020-04-27,2,"Aragón","Spain",1319291,5557,5004,553,421.21,258,19.56,735,55.71,2081,157.74,2425,183.81
2020-04-28,2,"Aragón","Spain",1319291,5652,5042,610,428.41,258,19.56,736,55.79,2189,165.92,2454,186.01
2020-04-29,2,"Aragón","Spain",1319291,5971,5091,880,452.59,258,19.56,739,56.01,2291,173.65,2477,187.75
2020-04-30,2,"Aragón","Spain",1319291,6103,5116,987,462.6,260,19.71,749,56.77,2382,180.55,2494,189.04
2020-05-01,2,"Aragón","Spain",1319291,6164,5136,1028,467.22,260,19.71,761,57.68,2474,187.52,2503,189.72
2020-05-02,2,"Aragón","Spain",1319291,6208,5164,1044,470.56,260,19.71,761,57.68,2558,193.89,2519,190.94
2020-05-03,2,"Aragón","Spain",1319291,6239,5188,1051,472.91,260,19.71,762,57.76,2624,198.89,2526,191.47
2020-05-04,2,"Aragón","Spain",1319291,6282,5207,1075,476.16,260,19.71,770,58.36,2704,204.96,2539,192.45
2020-02-20,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,3,"Asturias","Spain",1022800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,3,"Asturias","Spain",1022800,1,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,3,"Asturias","Spain",1022800,1,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,3,"Asturias","Spain",1022800,1,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,3,"Asturias","Spain",1022800,2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,3,"Asturias","Spain",1022800,5,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,3,"Asturias","Spain",1022800,5,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,3,"Asturias","Spain",1022800,5,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,3,"Asturias","Spain",1022800,7,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,3,"Asturias","Spain",1022800,7,NA,NA,0.68,2,0.2,0,0,NA,NA,NA,NA
2020-03-09,3,"Asturias","Spain",1022800,22,NA,NA,2.15,2,0.2,0,0,1,0.1,NA,NA
2020-03-10,3,"Asturias","Spain",1022800,32,NA,NA,3.13,2,0.2,0,0,1,0.1,12,1.17
2020-03-11,3,"Asturias","Spain",1022800,47,NA,NA,4.6,2,0.2,1,0.1,1,0.1,12,1.17
2020-03-12,3,"Asturias","Spain",1022800,67,NA,NA,6.55,2,0.2,1,0.1,1,0.1,16,1.56
2020-03-13,3,"Asturias","Spain",1022800,92,NA,NA,8.99,2,0.2,1,0.1,1,0.1,16,1.56
2020-03-14,3,"Asturias","Spain",1022800,137,NA,NA,13.39,3,0.29,1,0.1,1,0.1,16,1.56
2020-03-15,3,"Asturias","Spain",1022800,177,NA,NA,17.31,3,0.29,1,0.1,3,0.29,16,1.56
2020-03-16,3,"Asturias","Spain",1022800,193,NA,NA,18.87,5,0.49,1,0.1,3,0.29,34,3.32
2020-03-17,3,"Asturias","Spain",1022800,242,NA,NA,23.66,5,0.49,1,0.1,4,0.39,45,4.4
2020-03-18,3,"Asturias","Spain",1022800,292,NA,NA,28.55,6,0.59,1,0.1,4,0.39,61,5.96
2020-03-19,3,"Asturias","Spain",1022800,344,NA,NA,33.63,7,0.68,2,0.2,12,1.17,87,8.51
2020-03-20,3,"Asturias","Spain",1022800,486,NA,NA,47.52,12,1.17,5,0.49,16,1.56,133,13
2020-03-21,3,"Asturias","Spain",1022800,545,NA,NA,53.29,15,1.47,8,0.78,20,1.96,171,16.72
2020-03-22,3,"Asturias","Spain",1022800,594,NA,NA,58.08,22,2.15,12,1.17,21,2.05,194,18.97
2020-03-23,3,"Asturias","Spain",1022800,662,NA,NA,64.72,23,2.25,22,2.15,30,2.93,224,21.9
2020-03-24,3,"Asturias","Spain",1022800,779,NA,NA,76.16,29,2.84,25,2.44,35,3.42,263,25.71
2020-03-25,3,"Asturias","Spain",1022800,841,NA,NA,82.23,34,3.32,27,2.64,40,3.91,300,29.33
2020-03-26,3,"Asturias","Spain",1022800,900,NA,NA,87.99,47,4.6,29,2.84,52,5.08,339,33.14
2020-03-27,3,"Asturias","Spain",1022800,1004,NA,NA,98.16,50,4.89,33,3.23,65,6.36,408,39.89
2020-03-28,3,"Asturias","Spain",1022800,1088,NA,NA,106.37,57,5.57,41,4.01,76,7.43,466,45.56
2020-03-29,3,"Asturias","Spain",1022800,1158,NA,NA,113.22,60,5.87,49,4.79,78,7.63,479,46.83
2020-03-30,3,"Asturias","Spain",1022800,1236,NA,NA,120.84,65,6.36,55,5.38,90,8.8,529,51.72
2020-03-31,3,"Asturias","Spain",1022800,1322,NA,NA,129.25,76,7.43,63,6.16,109,10.66,590,57.68
2020-04-01,3,"Asturias","Spain",1022800,1384,NA,NA,135.31,79,7.72,69,6.75,135,13.2,640,62.57
2020-04-02,3,"Asturias","Spain",1022800,1433,NA,NA,140.11,86,8.41,70,6.84,154,15.06,702,68.64
2020-04-03,3,"Asturias","Spain",1022800,1522,NA,NA,148.81,87,8.51,76,7.43,190,18.58,766,74.89
2020-04-04,3,"Asturias","Spain",1022800,1605,NA,NA,156.92,90,8.8,80,7.82,216,21.12,808,79
2020-04-05,3,"Asturias","Spain",1022800,1646,NA,NA,160.93,90,8.8,86,8.41,222,21.71,846,82.71
2020-04-06,3,"Asturias","Spain",1022800,1679,NA,NA,164.16,91,8.9,96,9.39,244,23.86,889,86.92
2020-04-07,3,"Asturias","Spain",1022800,1705,NA,NA,166.7,91,8.9,102,9.97,294,28.74,958,93.66
2020-04-08,3,"Asturias","Spain",1022800,1737,NA,NA,169.83,94,9.19,110,10.75,340,33.24,1018,99.53
2020-04-09,3,"Asturias","Spain",1022800,1799,NA,NA,175.89,100,9.78,121,11.83,372,36.37,1083,105.89
2020-04-10,3,"Asturias","Spain",1022800,1827,NA,NA,178.63,105,10.27,128,12.51,414,40.48,1147,112.14
2020-04-11,3,"Asturias","Spain",1022800,1892,NA,NA,184.98,106,10.36,140,13.69,430,42.04,1208,118.11
2020-04-12,3,"Asturias","Spain",1022800,1958,NA,NA,191.44,110,10.75,149,14.57,434,42.43,1265,123.68
2020-04-13,3,"Asturias","Spain",1022800,2051,NA,NA,200.53,111,10.85,156,15.25,458,44.78,1330,130.04
2020-04-14,3,"Asturias","Spain",1022800,2096,NA,NA,204.93,114,11.15,166,16.23,487,47.61,1387,135.61
2020-04-15,3,"Asturias","Spain",1022800,2170,2081,89,212.16,116,11.34,168,16.43,522,51.04,1432,140.01
2020-04-16,3,"Asturias","Spain",1022800,2230,2124,106,218.03,118,11.54,174,17.01,545,53.29,1474,144.11
2020-04-17,3,"Asturias","Spain",1022800,2272,2153,119,222.14,119,11.63,187,18.28,575,56.22,1520,148.61
2020-04-18,3,"Asturias","Spain",1022800,2298,2172,126,224.68,120,11.73,196,19.16,596,58.27,1571,153.6
2020-04-19,3,"Asturias","Spain",1022800,2348,2181,167,229.57,122,11.93,200,19.55,599,58.56,1599,156.34
2020-04-20,3,"Asturias","Spain",1022800,2365,2192,173,231.23,122,11.93,202,19.75,616,60.23,1626,158.98
2020-04-21,3,"Asturias","Spain",1022800,2419,2218,201,236.51,128,12.51,211,20.63,642,62.77,1665,162.79
2020-04-22,3,"Asturias","Spain",1022800,2453,2229,224,239.83,130,12.71,223,21.8,665,65.02,1705,166.7
2020-04-23,3,"Asturias","Spain",1022800,2509,2234,275,245.31,131,12.81,231,22.59,688,67.27,1728,168.95
2020-04-24,3,"Asturias","Spain",1022800,2546,2238,308,248.92,132,12.91,239,23.37,716,70,1760,172.08
2020-04-25,3,"Asturias","Spain",1022800,2601,2249,352,254.3,134,13.1,249,24.34,749,73.23,1790,175.01
2020-04-26,3,"Asturias","Spain",1022800,2677,2254,423,261.73,137,13.39,253,24.74,759,74.21,1814,177.36
2020-04-27,3,"Asturias","Spain",1022800,2688,2255,433,262.81,137,13.39,261,25.52,780,76.26,1843,180.19
2020-04-28,3,"Asturias","Spain",1022800,2797,2266,531,273.46,137,13.39,266,26.01,809,79.1,1886,184.4
2020-04-29,3,"Asturias","Spain",1022800,2828,2283,545,276.5,137,13.39,273,26.69,835,81.64,1915,187.23
2020-04-30,3,"Asturias","Spain",1022800,2853,2298,555,278.94,140,13.69,273,26.69,860,84.08,1938,189.48
2020-05-01,3,"Asturias","Spain",1022800,2864,2303,561,280.02,141,13.79,279,27.28,890,87.02,1974,193
2020-05-02,3,"Asturias","Spain",1022800,2884,2305,579,281.97,142,13.88,280,27.38,908,88.78,1995,195.05
2020-05-03,3,"Asturias","Spain",1022800,2991,2306,685,292.43,142,13.88,284,27.77,917,89.66,2014,196.91
2020-05-04,3,"Asturias","Spain",1022800,3041,2308,733,297.32,142,13.88,284,27.77,936,91.51,2046,200.04
2020-02-20,4,"Baleares","Spain",1149460,1,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,4,"Baleares","Spain",1149460,1,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,4,"Baleares","Spain",1149460,1,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,4,"Baleares","Spain",1149460,1,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
